POSTE;NOM;LON;LAT;ALT;DATE;RR;QRR;TN;QTN;TX;QTX;TM;QTM;FFM;QFFM;UN;QUN;UX;QUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;UM;QUM
54405001;NANCY-OCHEY;"5°57'35""E";"48°34'51""N";336;20210416;0;v;-0,6;v;6,8;v;4,1;v;4,1;v;49;v;81;v;0;t;17;t;64;v
54405001;NANCY-OCHEY;"5°57'35""E";"48°34'51""N";336;20210417;0;v;-0,1;v;12,6;v;7,5;v;3,8;v;32;v;87;v;377;t;242;t;55;v
54405001;NANCY-OCHEY;"5°57'35""E";"48°34'51""N";336;20210418;0,6;v;4,4;v;12,4;v;7,8;v;2,4;v;46;v;91;v;0;t;457;t;70;v
54405001;NANCY-OCHEY;"5°57'35""E";"48°34'51""N";336;20210419;0;v;5,3;v;15,8;v;9,1;v;2,4;v;45;v;95;v;0;t;775;t;77;v
54405001;NANCY-OCHEY;"5°57'35""E";"48°34'51""N";336;20210420;0;v;2,3;v;16,2;v;10,1;v;2,1;v;37;v;98;v;128;t;496;t;66;v
54405001;NANCY-OCHEY;"5°57'35""E";"48°34'51""N";336;20210421;0;v;3,7;v;17,9;v;10,8;v;1,9;v;33;v;88;v;146;t;176;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200101;0;v;-3,4;v;0,4;v;-0,6;v;1,8;v;90;v;98;v;0;t;1440;t;96;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200102;0;v;-1,3;v;4,7;v;2,5;v;2,6;v;86;v;98;v;0;t;1440;t;92;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200103;1,6;v;3,7;v;8,9;v;6,8;v;4,2;v;82;v;95;v;0;t;1440;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200104;0;v;3,1;v;7,3;v;5,3;v;2,5;v;68;v;93;v;0;t;914;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200105;0;v;-1,2;v;8,8;v;2,3;v;0,9;v;68;v;98;v;0;t;1253;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200106;0;v;-2,8;v;5,6;v;0,1;v;1,6;v;80;v;99;v;0;t;1440;t;97;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200107;0;v;-1,2;v;7,2;v;4,2;v;2;v;80;v;98;v;0;t;1440;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200108;0;v;-0,3;v;9,7;v;6,8;v;3,1;v;86;v;97;v;0;t;1440;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200109;2,6;v;7,8;v;10,1;v;9,4;v;3,5;v;61;v;93;v;0;t;651;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200110;0,6;v;7,2;v;9,9;v;7,7;v;4,2;v;74;v;93;v;0;t;1219;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200111;0;v;0,1;v;6,9;v;3;v;1;v;62;v;99;v;0;t;1116;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200112;0,2;v;-0,8;v;5,6;v;4,3;v;3,6;v;73;v;96;v;0;t;670;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200113;0;v;4,3;v;7,4;v;6;v;3,3;v;76;v;93;v;0;t;1322;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200114;0;v;6,2;v;11,3;v;9;v;5,6;v;56;v;76;v;0;t;0;t;67;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200115;0;v;7,6;v;14,4;v;10,7;v;5,2;v;51;v;75;v;0;t;0;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200116;0;v;3;v;14,6;v;7,8;v;1,9;v;57;v;96;v;0;t;756;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200117;1,2;v;1,9;v;9,9;v;7,6;v;3,4;v;73;v;95;v;0;t;933;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200118;0;v;1,8;v;6,3;v;2,6;v;2,2;v;76;v;98;v;0;t;1296;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200119;0;v;-4,3;v;5;v;1,3;v;2,9;v;73;v;99;v;0;t;1070;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200120;0;v;-0,1;v;6,1;v;2,2;v;4,1;v;63;v;93;v;0;t;850;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200121;0;v;-5;v;4,6;v;-0,6;v;1,8;v;69;v;95;v;0;t;1074;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200122;0;v;-5,6;v;0,6;v;-2,9;v;1,8;v;84;v;97;v;0;t;1440;t;92;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200123;0;v;-5,4;v;1,2;v;-0,7;v;4,1;v;83;v;94;v;0;t;1440;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200124;0;v;-2,5;v;5,6;v;-0,4;v;1,6;v;75;v;98;v;0;t;1316;t;92;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200125;0;v;-2,8;v;6,1;v;0,1;v;1,3;v;79;v;98;v;0;t;1438;t;94;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200126;0,2;v;-1,5;v;9,3;v;3,4;v;1,7;v;76;v;99;v;0;t;1296;t;92;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200127;17,5;v;3,9;v;7,6;v;6,7;v;5,5;v;81;v;91;v;0;t;1440;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200128;6,6;v;3,3;v;8,1;v;5,6;v;6,9;v;52;v;94;v;0;t;768;t;75;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200129;0;v;2,2;v;8,2;v;5;v;4;v;68;v;89;v;0;t;874;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200130;2,2;v;0,7;v;11,8;v;6,5;v;3,5;v;70;v;97;v;0;t;1210;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200131;1,6;v;8;v;13,6;v;11,8;v;3,5;v;83;v;97;v;0;t;1440;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200201;15,7;v;10,7;v;12,4;v;11,5;v;5;v;75;v;95;v;0;t;1095;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200202;28,8;v;10;v;15;v;12;v;4,8;v;77;v;96;v;0;t;1341;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200203;9,5;v;9,2;v;14,8;v;11,1;v;4,5;v;59;v;97;v;0;t;819;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200204;0,6;v;3,9;v;7;v;5,5;v;5,5;v;59;v;89;v;0;t;676;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200205;0;v;1,9;v;9,1;v;3,7;v;1,8;v;48;v;95;v;0;t;709;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200206;0;v;-2,7;v;9;v;1,8;v;1,8;v;35;v;97;v;42;t;733;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200207;0;v;-4,4;v;9,4;v;1;v;1,2;v;51;v;96;v;0;t;938;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200208;0;v;-2,5;v;12,6;v;4,6;v;1,9;v;51;v;95;v;0;t;886;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200209;7,1;v;4,1;v;13,3;v;9,8;v;8,1;v;59;v;84;v;0;t;530;t;71;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200210;7,1;v;7;v;11,6;v;10;v;9,6;v;44;v;92;v;0;t;239;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200211;1,4;v;3,3;v;9,2;v;6;v;6,5;v;49;v;84;v;0;t;145;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200212;2,4;v;3,4;v;8,8;v;4,6;v;4,8;v;56;v;93;v;0;t;530;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200213;9,7;v;0,6;v;8,7;v;5,3;v;5,4;v;58;v;92;v;0;t;851;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200214;0;v;6,3;v;10,1;v;7,2;v;2,6;v;69;v;96;v;0;t;859;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200215;0;v;0,3;v;12,2;v;7;v;3,1;v;54;v;98;v;0;t;636;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200216;10,1;v;9,1;v;16,5;v;12,8;v;7;v;45;v;79;v;0;t;0;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200217;11,3;v;6,3;v;9,5;v;7,7;v;3,4;v;70;v;97;v;0;t;1279;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200218;3,8;v;5,5;v;9,6;v;6,8;v;4,8;v;53;v;82;v;0;t;100;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200219;1,6;v;4,6;v;8,5;v;6,4;v;4,8;v;48;v;89;v;0;t;387;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200220;1;v;5;v;9,7;v;7,5;v;5;v;59;v;93;v;0;t;638;t;76;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200221;0;v;2,6;v;10;v;5,8;v;3;v;46;v;89;v;0;t;416;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200222;0,8;v;0,7;v;14,1;v;8;v;3,8;v;42;v;87;v;0;t;272;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200223;2,8;v;8,5;v;13,5;v;11,1;v;6,1;v;71;v;93;v;0;t;725;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200224;4,2;v;6,5;v;15,9;v;10,7;v;4,1;v;61;v;98;v;0;t;724;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200225;13,9;v;7;v;9,6;v;7;v;5,1;v;65;v;92;v;0;t;1009;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200226;3,8;v;0,7;v;6,6;v;3,1;v;4,8;v;57;v;95;v;0;t;886;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200227;8,6;v;0,7;v;8,9;v;3,1;v;6,1;v;73;v;96;v;0;t;1025;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200228;1,2;v;-2,3;v;9,7;v;5,6;v;4,1;v;44;v;95;v;0;t;375;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200229;8,9;v;6;v;14,7;v;9;v;6,1;v;55;v;91;v;0;t;499;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200301;5,4;v;6,2;v;13,2;v;7,7;v;6,2;v;50;v;92;v;0;t;456;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200302;8,3;v;1,7;v;7,3;v;5,4;v;3;v;76;v;94;v;0;t;1410;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200303;0;v;2,7;v;8,4;v;3,9;v;3,1;v;55;v;96;v;0;t;938;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200304;0,6;v;-1,2;v;9,7;v;4,5;v;2,7;v;54;v;97;v;0;t;896;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200305;20,3;v;4,1;v;10,9;v;7,8;v;5,1;v;79;v;95;v;0;t;1439;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200306;3,2;v;4,5;v;6,6;v;5,6;v;5,3;v;73;v;90;v;0;t;1303;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200307;0;v;1,9;v;10,3;v;5,8;v;2,2;v;39;v;87;v;2;t;443;t;68;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200308;3,6;v;4,4;v;12,8;v;8,1;v;4,4;v;58;v;90;v;0;t;290;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200309;3,6;v;5,9;v;11;v;7,1;v;3,3;v;56;v;90;v;0;t;743;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200310;6,9;v;4,9;v;11,8;v;8,8;v;4,8;v;71;v;95;v;0;t;1273;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200311;0,4;v;10,9;v;17;v;13,6;v;5;v;58;v;94;v;0;t;620;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200312;3,4;v;8,7;v;13,7;v;10,7;v;5,1;v;58;v;89;v;0;t;670;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200313;0;v;3,7;v;11,9;v;6,6;v;2,8;v;38;v;91;v;26;t;301;t;67;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200314;0;v;-0,2;v;10,9;v;5,8;v;1,5;v;49;v;94;v;0;t;510;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200315;0;v;0,7;v;16,3;v;8,4;v;2,6;v;34;v;90;v;234;t;507;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200316;0;v;5,2;v;17,8;v;12,1;v;2,8;v;41;v;81;v;0;t;28;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200317;0;v;8,7;v;17,7;v;11,3;v;1,3;v;53;v;95;v;0;t;461;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200318;0;v;2,3;v;17;v;9,4;v;1,2;v;50;v;99;v;0;t;791;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200319;0;v;2;v;18,8;v;10,1;v;1,5;v;39;v;98;v;9;t;599;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200320;0;v;2,5;v;18,5;v;10,8;v;2,2;v;46;v;96;v;0;t;535;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200321;1,6;v;3,5;v;6,4;v;5,8;v;8,1;v;74;v;92;v;0;t;684;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200322;0;v;2,5;v;9,9;v;5,2;v;9,3;v;37;v;77;v;104;t;0;t;56;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200323;0;v;-1,2;v;9,1;v;3,6;v;7,9;v;28;v;61;v;606;t;0;t;44;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200324;0;v;-2,1;v;9,3;v;3,6;v;5,7;v;28;v;59;v;556;t;0;t;44;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200325;0;v;-3,9;v;9,8;v;3,7;v;5,8;v;22;v;70;v;648;t;0;t;44;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200326;0;v;-1,7;v;10,1;v;4,1;v;5;v;39;v;69;v;49;t;0;t;53;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200327;0;v;0,1;v;13,7;v;6,6;v;2,3;v;42;v;84;v;0;t;91;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200328;0;v;-0,4;v;18,1;v;9,8;v;2,8;v;34;v;94;v;219;t;439;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200329;0;e;3,8;v;7,5;v;5,1;v;6,4;v;47;v;73;v;0;t;0;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200330;0;v;0,2;v;8,2;v;3,4;v;7,2;v;22;v;65;v;471;t;0;t;46;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200331;0;v;-2,9;v;10,4;v;3,7;v;4;v;36;v;79;v;181;t;0;t;59;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200401;0;v;-3,3;v;12;v;4,2;v;2,9;v;27;v;75;v;487;t;0;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200402;0;v;-4,7;v;14,7;v;6;v;2,3;v;22;v;86;v;546;t;199;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200403;0;v;-2;v;13,1;v;5,8;v;1,6;v;38;v;92;v;5;t;585;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200404;0;v;-2,3;v;15,6;v;8;v;2,4;v;36;v;96;v;220;t;410;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200405;0;v;0,3;v;21,8;v;11,2;v;2,2;v;23;v;87;v;487;t;243;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200406;0;v;2,7;v;22,4;v;13,1;v;2,8;v;21;v;84;v;577;t;107;t;50;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200407;0;v;4,5;v;23,6;v;14,3;v;2,3;v;22;v;87;v;478;t;164;t;53;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200408;0;v;4,5;v;24;v;14;v;1,3;v;24;v;87;v;374;t;217;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200409;0;v;3,8;v;23,8;v;13,9;v;1,7;v;22;v;94;v;428;t;329;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200410;0;v;4,4;v;23,8;v;14,6;v;1,9;v;27;v;90;v;334;t;329;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200411;0;v;6,1;v;24,6;v;14,8;v;1,6;v;28;v;87;v;290;t;304;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200412;0;v;7,7;v;23,5;v;14,9;v;1,8;v;30;v;89;v;307;t;401;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200413;0;v;6,4;v;19;v;11,3;v;3,7;v;40;v;83;v;2;t;133;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200414;0;v;0,5;v;12,4;v;6,3;v;5;v;32;v;71;v;362;t;0;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200415;0;v;-0,8;v;19,8;v;9,5;v;3,1;v;23;v;77;v;552;t;0;t;50;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200416;0;v;2,3;v;23,7;v;14,6;v;2,7;v;28;v;82;v;513;t;152;t;56;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200417;0;v;7,1;v;24,1;v;16,6;v;2,2;v;27;v;94;v;520;t;404;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200418;0;v;12,1;v;22,7;v;16,2;v;2,2;v;42;v;91;v;0;t;123;t;63;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200419;0;v;5,9;v;22,4;v;15;v;3,9;v;45;v;97;v;0;t;413;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200420;0;v;8,6;v;19,7;v;14,1;v;6,2;v;35;v;72;v;406;t;0;t;51;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200421;0;v;7;v;20,7;v;13,6;v;6,1;v;25;v;63;v;464;t;0;t;46;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200422;0;v;6,9;v;22,4;v;14,5;v;4,7;v;26;v;68;v;603;t;0;t;45;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200423;0;v;4,7;v;23,7;v;14,6;v;1,7;v;20;v;82;v;507;t;5;t;49;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200424;0;v;3,7;v;24,2;v;16;v;2,6;v;27;v;95;v;606;t;349;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200425;0;v;10,7;v;20,8;v;14,6;v;2,6;v;22;v;70;v;495;t;0;t;49;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200426;0;v;7;v;22,5;v;14,5;v;1,7;v;29;v;84;v;372;t;93;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200427;2,4;v;4,8;v;23,8;v;15,5;v;1,6;v;23;v;95;v;511;t;367;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200428;0;v;12;v;18,1;v;14,7;v;3,9;v;51;v;93;v;0;t;464;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200429;6,6;v;11,7;v;17,5;v;13,8;v;4,1;v;44;v;86;v;0;t;151;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200430;7,5;v;9,4;v;14,6;v;12;v;5,2;v;61;v;94;v;0;t;638;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200501;6,4;v;9;v;14,6;v;11,2;v;4,5;v;61;v;94;v;0;t;477;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200502;0;v;3,4;v;15,2;v;9,8;v;2,9;v;41;v;98;v;0;t;598;t;71;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200503;1,2;v;1,7;v;19,3;v;11,8;v;2;v;31;v;98;v;370;t;591;t;67;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200504;0;v;11,6;v;21,5;v;15,8;v;3,5;v;48;v;95;v;0;t;410;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200505;0;v;9,2;v;16,7;v;12,2;v;4,6;v;46;v;76;v;0;t;0;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200506;0;v;6,7;v;17,9;v;12,2;v;4;v;28;v;72;v;489;t;0;t;48;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200507;0;v;2;v;23,4;v;13,5;v;1,3;v;22;v;89;v;474;t;262;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200508;0,6;v;5;v;25,9;v;17,2;v;1,5;v;34;v;94;v;170;t;363;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200509;0,4;v;13;v;21,8;v;16,8;v;1,8;v;52;v;91;v;0;t;462;t;75;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200510;20;e;12,5;v;25,2;v;18,9;v;2,6;v;44;v;95;v;0;t;505;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200511;20,6;e;4,3;v;8,9;v;7,1;v;5,2;v;76;v;96;v;0;t;1416;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200512;0;v;1,7;v;12,8;v;7,9;v;3,5;v;42;v;97;v;0;t;494;t;68;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200513;0;v;4,9;v;15,2;v;10,4;v;3,5;v;49;v;87;v;0;t;303;t;63;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200514;0;v;6,1;v;15,3;v;11,2;v;5,9;v;49;v;79;v;0;t;0;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200515;0;v;7,9;v;18,7;v;12,9;v;4,2;v;36;v;70;v;154;t;0;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200516;0;v;4,6;v;19,7;v;13,3;v;2;v;34;v;80;v;327;t;1;t;54;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200517;0;v;7,4;v;19,3;v;13,5;v;2,2;v;30;v;81;v;247;t;26;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200518;0;v;5,5;v;23,3;v;16,5;v;1,7;v;36;v;93;v;278;t;326;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200519;0;v;9,5;v;25;v;18,7;v;2,5;v;22;v;86;v;523;t;91;t;51;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200520;0;v;10,7;v;25,3;v;19,1;v;2,1;v;43;v;89;v;0;t;273;t;63;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200521;0;v;11,7;v;26,7;v;19,9;v;1,8;v;42;v;91;v;0;t;415;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200522;0;v;11,1;v;27,2;v;20,6;v;2,7;v;43;v;96;v;0;t;424;t;67;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200523;6,4;v;10,2;v;15,6;v;13;v;2,9;v;61;v;94;v;0;t;560;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200524;0;v;7,3;v;18,2;v;13;v;2,3;v;44;v;98;v;0;t;579;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200525;0;v;6,7;v;20,5;v;14,7;v;2,6;v;45;v;96;v;0;t;434;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200526;0;v;8,7;v;22,5;v;16,1;v;3,4;v;32;v;90;v;422;t;314;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200527;0;v;8,3;v;23,2;v;16,6;v;3;v;33;v;83;v;408;t;179;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200528;0;v;8,4;v;23,3;v;16,4;v;3,9;v;30;v;92;v;346;t;371;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200529;0;v;8,8;v;22,3;v;16;v;5,4;v;29;v;70;v;547;t;0;t;48;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200530;0;v;8,5;v;22,5;v;16,1;v;4,9;v;26;v;72;v;631;t;0;t;49;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200531;0;v;8,2;v;21,9;v;15,7;v;4,8;v;32;v;73;v;556;t;0;t;51;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200601;0;v;9;v;26,5;v;18,7;v;4,1;v;31;v;76;v;501;t;0;t;52;v
